average;date;moneyPercent
112217;07.07.2010 16:37:00;68.94
112218;07.07.2010 16:38:00;68.94
112219;07.07.2010 16:39:00;68.98
112226;07.07.2010 16:46:00;68.98
112240;07.07.2010 17:00:00;68.98
112241;07.07.2010 17:01:00;68.98
112663;08.07.2010 10:13:00;68.44
112676;08.07.2010 10:26:00;68.44
112682;08.07.2010 10:32:00;68.51
112689;08.07.2010 10:39:00;68.51
112691;08.07.2010 10:41:00;68.54
112693;08.07.2010 10:43:00;68.54
112695;08.07.2010 10:45:00;68.54
112719;08.07.2010 11:09:00;68.54
112721;08.07.2010 11:11:00;68.57
112724;08.07.2010 11:14:00;68.57
112725;08.07.2010 11:15:00;68.57
112790;08.07.2010 12:20:00;68.57
112799;08.07.2010 12:29:00;68.56
112800;08.07.2010 12:30:00;68.56
112803;08.07.2010 12:33:00;68.55
112804;08.07.2010 12:34:00;68.55
112805;08.07.2010 12:35:00;68.53
112806;08.07.2010 12:36:00;68.53
112807;08.07.2010 12:37:00;68.53
112937;08.07.2010 14:47:00;68.52
112939;08.07.2010 14:49:00;68.53
112941;08.07.2010 14:51:00;68.53
112953;08.07.2010 15:03:00;68.56
112955;08.07.2010 15:05:00;68.56
112959;08.07.2010 15:09:00;68.59
113011;08.07.2010 16:01:00;68.59
113481;09.07.2010 10:01:00;68.19
113486;09.07.2010 10:06:00;68.23
113505;09.07.2010 10:25:00;68.23
113511;09.07.2010 10:31:00;68.24
113517;09.07.2010 10:37:00;68.24
113518;09.07.2010 10:38:00;68.24
113522;09.07.2010 10:42:00;68.24
113554;09.07.2010 11:14:00;68.27
113565;09.07.2010 11:25:00;68.27
113576;09.07.2010 11:36:00;68.3
113605;09.07.2010 12:05:00;68.3
113650;09.07.2010 12:50:00;68.33
113654;09.07.2010 12:54:00;68.33
113657;09.07.2010 12:57:00;68.37
113661;09.07.2010 13:01:00;68.37
113662;09.07.2010 13:02:00;68.36
113666;09.07.2010 13:06:00;68.36
113737;09.07.2010 14:17:00;68.41
113744;09.07.2010 14:24:00;68.41
113752;09.07.2010 14:32:00;68.41
113754;09.07.2010 14:34:00;68.41
113756;09.07.2010 14:36:00;68.43
113758;09.07.2010 14:38:00;68.43
113783;09.07.2010 15:03:00;68.47
113788;09.07.2010 15:08:00;68.47
113789;09.07.2010 15:09:00;68.48
113795;09.07.2010 15:15:00;68.48
113799;09.07.2010 15:19:00;68.5
113806;09.07.2010 15:26:00;68.49
114051;09.07.2010 19:31:00;68.51
114056;09.07.2010 19:36:00;68.51
114058;09.07.2010 19:38:00;68.55
114070;09.07.2010 19:50:00;68.54
114072;09.07.2010 19:52:00;68.57
114075;09.07.2010 19:55:00;68.57
114087;09.07.2010 20:07:00;68.65
114090;09.07.2010 20:10:00;68.65
114093;09.07.2010 20:13:00;68.63
114094;09.07.2010 20:14:00;68.63
114108;09.07.2010 20:28:00;68.64
114110;09.07.2010 20:30:00;68.64
114111;09.07.2010 20:31:00;68.64
114120;09.07.2010 20:40:00;68.64
114149;09.07.2010 21:09:00;68.68
114152;09.07.2010 21:12:00;68.68
114158;09.07.2010 21:18:00;68.69
114159;09.07.2010 21:19:00;68.69
114191;09.07.2010 21:51:00;68.69
114192;09.07.2010 21:52:00;68.64
114193;09.07.2010 21:53:00;68.59
114194;09.07.2010 21:54:00;68.59
114197;09.07.2010 21:57:00;68.61
114199;09.07.2010 21:59:00;68.61
114210;09.07.2010 22:10:00;68.61
114211;09.07.2010 22:11:00;68.61
114212;09.07.2010 22:12:00;68.61
114215;09.07.2010 22:15:00;68.61
114220;09.07.2010 22:20:00;68.58
114227;09.07.2010 22:27:00;68.58
114233;09.07.2010 22:33:00;68.59
114297;09.07.2010 23:37:00;68.59
114311;12.07.2010 10:01:00;68.4
114338;12.07.2010 10:28:00;68.39
114340;12.07.2010 10:30:00;68.4
114360;12.07.2010 10:50:00;68.4
114361;12.07.2010 10:51:00;68.4
114371;12.07.2010 11:01:00;68.39
114373;12.07.2010 11:03:00;68.41
114384;12.07.2010 11:14:00;68.41
114387;12.07.2010 11:17:00;68.41
114389;12.07.2010 11:19:00;68.4
114408;12.07.2010 11:38:00;68.42
114411;12.07.2010 11:41:00;68.42
114415;12.07.2010 11:45:00;68.45
114419;12.07.2010 11:49:00;68.44
114423;12.07.2010 11:53:00;68.46
114466;12.07.2010 12:36:00;68.46
114478;12.07.2010 12:48:00;68.48
114595;12.07.2010 14:45:00;68.48
114599;12.07.2010 14:49:00;68.48
114607;12.07.2010 14:57:00;68.48
115141;13.07.2010 10:01:00;68.38
115354;13.07.2010 13:34:00;68.58
115355;13.07.2010 13:35:00;68.58
115356;13.07.2010 13:36:00;68.58
115359;13.07.2010 13:39:00;68.58
115361;13.07.2010 13:41:00;68.63
115367;13.07.2010 13:47:00;68.62
115371;13.07.2010 13:51:00;68.63
115372;13.07.2010 13:52:00;68.63
115413;13.07.2010 14:33:00;68.67
115420;13.07.2010 14:40:00;68.67
115436;13.07.2010 14:56:00;68.7
115451;13.07.2010 15:11:00;68.75
115454;13.07.2010 15:14:00;68.77
115456;13.07.2010 15:16:00;68.79
115499;13.07.2010 15:59:00;68.8
115501;13.07.2010 16:01:00;68.8
115508;13.07.2010 16:08:00;68.81
115510;13.07.2010 16:10:00;68.81
115511;13.07.2010 16:11:00;68.81
115517;13.07.2010 16:17:00;68.81
115526;13.07.2010 16:26:00;68.81
115527;13.07.2010 16:27:00;68.81
115530;13.07.2010 16:30:00;68.81
115538;13.07.2010 16:38:00;68.84
115971;14.07.2010 10:01:00;68.14
115985;14.07.2010 10:15:00;68.14
116037;14.07.2010 11:07:00;68.18
116057;14.07.2010 11:27:00;68.18
116092;14.07.2010 12:02:00;68.21
116093;14.07.2010 12:03:00;68.21
116095;14.07.2010 12:05:00;68.21
116100;14.07.2010 12:10:00;68.21
116138;14.07.2010 12:48:00;68.2
116279;14.07.2010 15:09:00;68.2
116281;14.07.2010 15:11:00;68.19
116282;14.07.2010 15:12:00;68.19
116284;14.07.2010 15:14:00;68.21
116297;14.07.2010 15:27:00;68.21
116299;14.07.2010 15:29:00;68.23
116314;14.07.2010 15:44:00;68.23
116321;14.07.2010 15:51:00;68.24
116325;14.07.2010 15:55:00;68.24
116330;14.07.2010 16:00:00;68.26
116337;14.07.2010 16:07:00;68.26
116340;14.07.2010 16:10:00;68.27
116347;14.07.2010 16:17:00;68.27
116361;14.07.2010 16:31:00;68.32
116374;14.07.2010 16:44:00;68.32
116378;14.07.2010 16:48:00;68.33
116390;14.07.2010 17:00:00;68.33
116521;14.07.2010 19:11:00;68.43
116527;14.07.2010 19:17:00;68.43
116640;14.07.2010 21:10:00;68.45
116641;14.07.2010 21:11:00;68.45
116643;14.07.2010 21:13:00;68.44
116644;14.07.2010 21:14:00;68.44
116655;14.07.2010 21:25:00;68.47
116670;14.07.2010 21:40:00;68.47
116674;14.07.2010 21:44:00;68.49
116675;14.07.2010 21:45:00;68.48
116676;14.07.2010 21:46:00;68.48
116719;14.07.2010 22:29:00;68.48
116720;14.07.2010 22:30:00;68.49
116793;14.07.2010 23:43:00;68.48
116801;15.07.2010 10:01:00;68.7
116803;15.07.2010 10:03:00;68.7
116808;15.07.2010 10:08:00;68.74
116820;15.07.2010 10:20:00;68.74
116823;15.07.2010 10:23:00;68.74
116825;15.07.2010 10:25:00;68.73
116917;15.07.2010 11:57:00;68.76
116919;15.07.2010 11:59:00;68.76
116935;15.07.2010 12:15:00;68.81
116968;15.07.2010 12:48:00;68.81
116975;15.07.2010 12:55:00;68.82
116979;15.07.2010 12:59:00;68.82
116980;15.07.2010 13:00:00;68.82
117064;15.07.2010 14:24:00;68.82
117133;15.07.2010 15:33:00;68.85
117134;15.07.2010 15:34:00;68.85
117141;15.07.2010 15:41:00;68.86
117175;15.07.2010 16:15:00;68.86
117631;16.07.2010 10:01:00;68.57
117632;16.07.2010 10:02:00;68.57
117715;16.07.2010 11:25:00;68.71
117728;16.07.2010 11:38:00;68.71
117730;16.07.2010 11:40:00;68.73
117762;16.07.2010 12:12:00;68.73
117765;16.07.2010 12:15:00;68.73
117767;16.07.2010 12:17:00;68.73
117793;16.07.2010 12:43:00;68.75
117814;16.07.2010 13:04:00;68.75
117820;16.07.2010 13:10:00;68.85
117942;16.07.2010 15:12:00;68.85
117993;16.07.2010 16:03:00;68.87
117994;16.07.2010 16:04:00;68.87
118020;16.07.2010 16:30:00;68.91
118067;16.07.2010 17:17:00;68.91
118069;16.07.2010 17:19:00;68.93
118071;16.07.2010 17:21:00;68.93
118072;16.07.2010 17:22:00;68.95
118077;16.07.2010 17:27:00;68.95
118467;19.07.2010 10:07:00;68.6
118470;19.07.2010 10:10:00;68.6
118472;19.07.2010 10:12:00;68.65
118474;19.07.2010 10:14:00;68.65
118569;19.07.2010 11:49:00;68.76
118581;19.07.2010 12:01:00;68.76
118583;19.07.2010 12:03:00;68.79
118590;19.07.2010 12:10:00;68.79
118594;19.07.2010 12:14:00;68.82
118599;19.07.2010 12:19:00;68.82
118600;19.07.2010 12:20:00;68.84
118604;19.07.2010 12:24:00;68.84
118614;19.07.2010 12:34:00;68.86
118618;19.07.2010 12:38:00;68.86
118624;19.07.2010 12:44:00;68.89
118632;19.07.2010 12:52:00;68.88
118634;19.07.2010 12:54:00;68.89
118646;19.07.2010 13:06:00;68.89
118657;19.07.2010 13:17:00;68.89
118660;19.07.2010 13:20:00;68.89
118716;19.07.2010 14:16:00;68.96
118717;19.07.2010 14:17:00;68.96
118858;19.07.2010 16:38:00;68.97
118862;19.07.2010 16:42:00;68.97
118863;19.07.2010 16:43:00;68.96
118881;19.07.2010 17:01:00;68.96
118882;19.07.2010 17:02:00;68.94
118893;19.07.2010 17:13:00;68.94
119077;19.07.2010 20:17:00;68.96
119081;19.07.2010 20:21:00;68.96
119088;19.07.2010 20:28:00;68.94
119090;19.07.2010 20:30:00;68.94
119277;19.07.2010 23:37:00;68.95
119278;19.07.2010 23:38:00;68.95
119279;19.07.2010 23:39:00;68.92
119280;19.07.2010 23:40:00;68.92
119520;20.07.2010 13:50:00;68.87
119526;20.07.2010 13:56:00;68.87
119539;20.07.2010 14:09:00;68.91
119543;20.07.2010 14:13:00;68.91
119544;20.07.2010 14:14:00;68.98
119545;20.07.2010 14:15:00;68.98
119546;20.07.2010 14:16:00;68.97
119548;20.07.2010 14:18:00;68.97
119553;20.07.2010 14:23:00;68.97
119555;20.07.2010 14:25:00;68.97
119558;20.07.2010 14:28:00;69.02
119560;20.07.2010 14:30:00;69.01
119576;20.07.2010 14:46:00;69.05
119584;20.07.2010 14:54:00;69.05
119587;20.07.2010 14:57:00;69.1
119590;20.07.2010 15:00:00;69.1
119632;20.07.2010 15:42:00;69.1
119635;20.07.2010 15:45:00;69.1
119699;20.07.2010 16:49:00;69.12
119703;20.07.2010 16:53:00;69.12
119707;20.07.2010 16:57:00;69.14
119713;20.07.2010 17:03:00;69.14
119725;20.07.2010 17:15:00;69.16
119727;20.07.2010 17:17:00;69.16
119730;20.07.2010 17:20:00;69.17
119738;20.07.2010 17:28:00;69.17
119741;20.07.2010 17:31:00;69.19
119746;20.07.2010 17:36:00;69.19
119747;20.07.2010 17:37:00;69.19
119750;20.07.2010 17:40:00;69.19
119751;20.07.2010 17:41:00;69.18
119753;20.07.2010 17:43:00;69.18
120179;21.07.2010 10:59:00;69.02
120180;21.07.2010 11:00:00;69.02
120347;21.07.2010 13:47:00;69.13
120348;21.07.2010 13:48:00;69.13
120364;21.07.2010 14:04:00;69.2
120371;21.07.2010 14:11:00;69.2
120372;21.07.2010 14:12:00;69.2
120377;21.07.2010 14:17:00;69.2
120391;21.07.2010 14:31:00;69.22
120395;21.07.2010 14:35:00;69.22
120400;21.07.2010 14:40:00;69.23
120405;21.07.2010 14:45:00;69.23
120407;21.07.2010 14:47:00;69.25
120411;21.07.2010 14:51:00;69.25
120412;21.07.2010 14:52:00;69.23
120413;21.07.2010 14:53:00;69.23
120435;21.07.2010 15:15:00;69.26
120440;21.07.2010 15:20:00;69.25
120444;21.07.2010 15:24:00;69.27
120447;21.07.2010 15:27:00;69.27
120471;21.07.2010 15:51:00;69.28
120472;21.07.2010 15:52:00;69.28
120477;21.07.2010 15:57:00;69.37
120483;21.07.2010 16:03:00;69.4
120495;21.07.2010 16:15:00;69.4
120506;21.07.2010 16:26:00;69.4
120516;21.07.2010 16:36:00;69.4
120522;21.07.2010 16:42:00;69.41
120529;21.07.2010 16:49:00;69.41
120541;21.07.2010 17:01:00;69.43
120559;21.07.2010 17:19:00;69.43
120590;21.07.2010 17:50:00;69.45
120592;21.07.2010 17:52:00;69.44
120595;21.07.2010 17:55:00;69.48
120601;21.07.2010 18:01:00;69.48
120614;21.07.2010 18:14:00;69.57
120617;21.07.2010 18:17:00;69.57
120622;21.07.2010 18:22:00;69.57
120624;21.07.2010 18:24:00;69.57
120635;21.07.2010 18:35:00;69.57
120636;21.07.2010 18:36:00;69.57
120637;21.07.2010 18:37:00;69.56
120641;21.07.2010 18:41:00;69.56
120668;21.07.2010 19:08:00;69.58
120670;21.07.2010 19:10:00;69.58
120677;21.07.2010 19:17:00;69.6
120682;21.07.2010 19:22:00;69.6
120691;21.07.2010 19:31:00;69.69
120692;21.07.2010 19:32:00;69.69
120694;21.07.2010 19:34:00;69.7
120847;21.07.2010 22:07:00;69.75
120851;21.07.2010 22:11:00;69.75
121043;22.07.2010 11:33:00;69.68
121080;22.07.2010 12:10:00;69.68
121082;22.07.2010 12:12:00;69.72
121131;22.07.2010 13:01:00;69.72
121134;22.07.2010 13:04:00;69.75
121232;22.07.2010 14:42:00;69.75
121782;23.07.2010 10:02:00;69.47
121785;23.07.2010 10:05:00;69.46
121786;23.07.2010 10:06:00;69.46
121902;23.07.2010 12:02:00;69.52
121912;23.07.2010 12:12:00;69.51
121916;23.07.2010 12:16:00;69.55
121919;23.07.2010 12:19:00;69.55
121920;23.07.2010 12:20:00;69.57
121924;23.07.2010 12:24:00;69.57
121926;23.07.2010 12:26:00;69.6
121935;23.07.2010 12:35:00;69.6
121940;23.07.2010 12:40:00;69.63
121944;23.07.2010 12:44:00;69.63
121949;23.07.2010 12:49:00;69.63
122107;23.07.2010 15:27:00;69.63
122108;23.07.2010 15:28:00;69.63
122112;23.07.2010 15:32:00;69.63
122114;23.07.2010 15:34:00;69.65
122131;23.07.2010 15:51:00;69.65
122132;23.07.2010 15:52:00;69.65
122153;23.07.2010 16:13:00;69.65
122157;23.07.2010 16:17:00;69.65
122166;23.07.2010 16:26:00;69.65
122175;23.07.2010 16:35:00;69.65
122176;23.07.2010 16:36:00;69.65
122201;23.07.2010 17:01:00;69.7
122209;23.07.2010 17:09:00;69.7
122479;23.07.2010 21:39:00;69.71
122483;23.07.2010 21:43:00;69.71
122487;23.07.2010 21:47:00;69.71
122497;23.07.2010 21:57:00;69.71
122505;23.07.2010 22:05:00;69.73
122518;23.07.2010 22:18:00;69.73
122521;23.07.2010 22:21:00;69.72
122523;23.07.2010 22:23:00;69.72
122534;23.07.2010 22:34:00;69.72
122549;23.07.2010 22:49:00;69.72
122553;23.07.2010 22:53:00;69.75
122564;23.07.2010 23:04:00;69.75
122568;23.07.2010 23:08:00;69.77
122611;26.07.2010 10:01:00;69.77
122811;26.07.2010 13:21:00;69.88
122817;26.07.2010 13:27:00;69.88
122835;26.07.2010 13:45:00;69.96
123451;27.07.2010 10:11:00;69.66
123463;27.07.2010 10:23:00;69.66
123470;27.07.2010 10:30:00;69.64
123471;27.07.2010 10:31:00;69.64
123527;27.07.2010 11:27:00;69.63
123528;27.07.2010 11:28:00;69.63
123550;27.07.2010 11:50:00;69.66
123562;27.07.2010 12:02:00;69.66
123579;27.07.2010 12:19:00;69.69
123584;27.07.2010 12:24:00;69.68
123586;27.07.2010 12:26:00;69.72
123605;27.07.2010 12:45:00;69.72
123618;27.07.2010 12:58:00;69.75
123650;27.07.2010 13:30:00;69.75
123652;27.07.2010 13:32:00;69.78
123694;27.07.2010 14:14:00;69.78
123993;27.07.2010 19:13:00;69.89
123994;27.07.2010 19:14:00;69.89
123996;27.07.2010 19:16:00;69.91
124012;27.07.2010 19:32:00;69.91
124022;27.07.2010 19:42:00;69.95
124050;27.07.2010 20:10:00;69.95
124051;27.07.2010 20:11:00;69.98
124057;27.07.2010 20:17:00;69.98
124058;27.07.2010 20:18:00;69.97
124060;27.07.2010 20:20:00;69.97
124061;27.07.2010 20:21:00;69.97
124122;27.07.2010 21:22:00;69.97
124123;27.07.2010 21:23:00;69.97
124128;27.07.2010 21:28:00;69.97
124150;27.07.2010 21:50:00;70.03
124166;27.07.2010 22:06:00;70.03
124171;27.07.2010 22:11:00;70.04
124174;27.07.2010 22:14:00;70.04
124229;27.07.2010 23:09:00;70.05
124232;27.07.2010 23:12:00;70.05
124239;27.07.2010 23:19:00;70.05
124245;27.07.2010 23:25:00;70.05
124271;28.07.2010 10:01:00;70.23
124287;28.07.2010 10:17:00;70.23
124294;28.07.2010 10:24:00;70.23
124296;28.07.2010 10:26:00;70.23
124299;28.07.2010 10:29:00;70.24
124302;28.07.2010 10:32:00;70.24
124303;28.07.2010 10:33:00;70.24
124308;28.07.2010 10:38:00;70.24
124327;28.07.2010 10:57:00;70.25
124332;28.07.2010 11:02:00;70.24
124345;28.07.2010 11:15:00;70.27
124346;28.07.2010 11:16:00;70.27
124355;28.07.2010 11:25:00;70.29
124367;28.07.2010 11:37:00;70.29
124375;28.07.2010 11:45:00;70.3
124409;28.07.2010 12:19:00;70.3
124412;28.07.2010 12:22:00;70.32
124618;28.07.2010 15:48:00;70.32
124619;28.07.2010 15:49:00;70.32
124650;28.07.2010 16:20:00;70.32
124653;28.07.2010 16:23:00;70.34
124662;28.07.2010 16:32:00;70.34
124666;28.07.2010 16:36:00;70.38
124673;28.07.2010 16:43:00;70.38
124693;28.07.2010 17:03:00;70.39
124694;28.07.2010 17:04:00;70.39
124702;28.07.2010 17:12:00;70.39
124705;28.07.2010 17:15:00;70.39
124707;28.07.2010 17:17:00;70.4
124709;28.07.2010 17:19:00;70.4
124736;28.07.2010 17:46:00;70.42
124761;28.07.2010 18:11:00;70.41
124762;28.07.2010 18:12:00;70.41
124795;28.07.2010 18:45:00;70.41
124811;28.07.2010 19:01:00;70.36
124863;28.07.2010 19:53:00;70.36
124867;28.07.2010 19:57:00;70.39
124880;28.07.2010 20:10:00;70.39
124885;28.07.2010 20:15:00;70.37
124888;28.07.2010 20:18:00;70.37
124889;28.07.2010 20:19:00;70.37
124901;28.07.2010 20:31:00;70.37
124902;28.07.2010 20:32:00;70.37
125010;28.07.2010 22:20:00;70.37
125016;28.07.2010 22:26:00;70.42
125054;28.07.2010 23:04:00;70.42
125055;28.07.2010 23:05:00;70.41
125101;29.07.2010 10:01:00;70.4
125231;29.07.2010 12:11:00;70.6
125381;29.07.2010 14:41:00;70.6
125391;29.07.2010 14:51:00;70.59
125392;29.07.2010 14:52:00;70.59
125393;29.07.2010 14:53:00;70.57
125394;29.07.2010 14:54:00;70.57
125399;29.07.2010 14:59:00;70.57
125408;29.07.2010 15:08:00;70.57
125417;29.07.2010 15:17:00;70.57
125497;29.07.2010 16:37:00;70.57
125499;29.07.2010 16:39:00;70.59
125553;29.07.2010 17:33:00;70.59
125555;29.07.2010 17:35:00;70.58
125556;29.07.2010 17:36:00;70.58
125560;29.07.2010 17:40:00;70.59
125568;29.07.2010 17:48:00;70.59
125569;29.07.2010 17:49:00;70.59
125643;29.07.2010 19:03:00;70.59
125644;29.07.2010 19:04:00;70.58
125676;29.07.2010 19:36:00;70.58
125677;29.07.2010 19:37:00;70.57
125698;29.07.2010 19:58:00;70.57
125707;29.07.2010 20:07:00;70.61
125709;29.07.2010 20:09:00;70.61
125710;29.07.2010 20:10:00;70.59
125711;29.07.2010 20:11:00;70.59
125714;29.07.2010 20:14:00;70.61
125740;29.07.2010 20:40:00;70.61
125742;29.07.2010 20:42:00;70.61
125750;29.07.2010 20:50:00;70.61
125754;29.07.2010 20:54:00;70.63
125871;29.07.2010 22:51:00;70.63
125875;29.07.2010 22:55:00;70.63
125877;29.07.2010 22:57:00;70.63
125881;29.07.2010 23:01:00;70.66
125894;29.07.2010 23:14:00;70.66
125914;29.07.2010 23:34:00;70.67
125917;29.07.2010 23:37:00;70.66
125920;29.07.2010 23:40:00;70.73
125931;30.07.2010 10:01:00;70.73
126029;30.07.2010 11:39:00;70.84
126047;30.07.2010 11:57:00;70.84
126050;30.07.2010 12:00:00;70.85
126134;30.07.2010 13:24:00;70.85
126139;30.07.2010 13:29:00;70.85
126140;30.07.2010 13:30:00;70.85
126234;30.07.2010 15:04:00;70.88
126256;30.07.2010 15:26:00;70.88
126259;30.07.2010 15:29:00;70.89
126273;30.07.2010 15:43:00;70.89
126279;30.07.2010 15:49:00;70.91
126314;30.07.2010 16:24:00;70.9
126319;30.07.2010 16:29:00;70.96
126322;30.07.2010 16:32:00;70.96
126325;30.07.2010 16:35:00;71.01
126332;30.07.2010 16:42:00;71.01
126335;30.07.2010 16:45:00;71.01
126337;30.07.2010 16:47:00;71.01
126351;30.07.2010 17:01:00;71.09
126355;30.07.2010 17:05:00;71.09
126357;30.07.2010 17:07:00;71.13
126363;30.07.2010 17:13:00;71.12
126397;30.07.2010 17:47:00;71.17
126399;30.07.2010 17:49:00;71.17
126404;30.07.2010 17:54:00;71.21
126436;30.07.2010 18:26:00;71.21
126439;30.07.2010 18:29:00;71.23
126516;30.07.2010 19:46:00;71.22
126549;30.07.2010 20:19:00;71.29
126663;30.07.2010 22:13:00;71.29
126765;02.08.2010 10:05:00;71.15
126766;02.08.2010 10:06:00;71.15
126770;02.08.2010 10:10:00;71.16
126774;02.08.2010 10:14:00;71.15
126775;02.08.2010 10:15:00;71.15
126784;02.08.2010 10:24:00;71.15
126791;02.08.2010 10:31:00;71.15
126793;02.08.2010 10:33:00;71.15
126802;02.08.2010 10:42:00;71.19
126848;02.08.2010 11:28:00;71.19
126850;02.08.2010 11:30:00;71.2
126854;02.08.2010 11:34:00;71.2
126855;02.08.2010 11:35:00;71.19
126882;02.08.2010 12:02:00;71.19
126886;02.08.2010 12:06:00;71.21
126891;02.08.2010 12:11:00;71.21
126892;02.08.2010 12:12:00;71.2
127036;02.08.2010 14:36:00;71.2
127624;03.08.2010 10:34:00;70.48
127732;03.08.2010 12:22:00;70.9
127737;03.08.2010 12:27:00;70.94
127809;03.08.2010 13:39:00;70.99
127812;03.08.2010 13:42:00;70.98
127813;03.08.2010 13:43:00;71.02
128515;04.08.2010 11:35:00;71.03
128519;04.08.2010 11:39:00;71.03
128534;04.08.2010 11:54:00;71.1
128538;04.08.2010 11:58:00;71.1
128594;04.08.2010 12:54:00;71.15
128597;04.08.2010 12:57:00;71.15
128623;04.08.2010 13:23:00;71.2
128635;04.08.2010 13:35:00;71.2
128660;04.08.2010 14:00:00;71.25
128683;04.08.2010 14:23:00;71.25
128933;04.08.2010 18:33:00;71.32
128944;04.08.2010 18:44:00;71.31
128961;04.08.2010 19:01:00;71.33
128964;04.08.2010 19:04:00;71.33
128965;04.08.2010 19:05:00;71.34
128967;04.08.2010 19:07:00;71.34
128974;04.08.2010 19:14:00;71.34
128976;04.08.2010 19:16:00;71.34
128977;04.08.2010 19:17:00;71.31
128979;04.08.2010 19:19:00;71.31
128981;04.08.2010 19:21:00;71.31
128982;04.08.2010 19:22:00;71.31
128984;04.08.2010 19:24:00;71.34
129000;04.08.2010 19:40:00;71.34
129023;04.08.2010 20:03:00;71.33
129024;04.08.2010 20:04:00;71.33
129052;04.08.2010 20:32:00;71.37
129055;04.08.2010 20:35:00;71.36
129058;04.08.2010 20:38:00;71.38
129062;04.08.2010 20:42:00;71.38
129070;04.08.2010 20:50:00;71.38
129074;04.08.2010 20:54:00;71.38
129082;04.08.2010 21:02:00;71.43
129085;04.08.2010 21:05:00;71.43
129086;04.08.2010 21:06:00;71.41
129087;04.08.2010 21:07:00;71.41
129089;04.08.2010 21:09:00;71.42
129090;04.08.2010 21:10:00;71.42
129092;04.08.2010 21:12:00;71.46
129095;04.08.2010 21:15:00;71.46
129096;04.08.2010 21:16:00;71.47
129146;04.08.2010 22:06:00;71.47
129159;04.08.2010 22:19:00;71.5
129176;04.08.2010 22:36:00;71.5
129177;04.08.2010 22:37:00;71.51
129182;04.08.2010 22:42:00;71.5
129185;04.08.2010 22:45:00;71.46
129186;04.08.2010 22:46:00;71.46
129194;04.08.2010 22:54:00;71.46
129196;04.08.2010 22:56:00;71.46
129268;05.08.2010 10:18:00;71.48
129274;05.08.2010 10:24:00;71.48
129275;05.08.2010 10:25:00;71.5
129279;05.08.2010 10:29:00;71.5
129282;05.08.2010 10:32:00;71.52
129284;05.08.2010 10:34:00;71.52
129315;05.08.2010 11:05:00;71.58
129324;05.08.2010 11:14:00;71.58
129329;05.08.2010 11:19:00;71.6
129331;05.08.2010 11:21:00;71.6
129358;05.08.2010 11:48:00;71.64
129361;05.08.2010 11:51:00;71.64
129371;05.08.2010 12:01:00;71.64
129373;05.08.2010 12:03:00;71.64
129377;05.08.2010 12:07:00;71.65
129380;05.08.2010 12:10:00;71.65
129383;05.08.2010 12:13:00;71.66
129386;05.08.2010 12:16:00;71.66
129387;05.08.2010 12:17:00;71.65
129389;05.08.2010 12:19:00;71.65
129404;05.08.2010 12:34:00;71.65
129406;05.08.2010 12:36:00;71.65
129421;05.08.2010 12:51:00;71.65
129422;05.08.2010 12:52:00;71.65
129440;05.08.2010 13:10:00;71.73
129441;05.08.2010 13:11:00;71.73
129445;05.08.2010 13:15:00;71.79
129454;05.08.2010 13:24:00;71.79
129698;05.08.2010 17:28:00;71.84
129705;05.08.2010 17:35:00;71.84
129725;05.08.2010 17:55:00;71.89
129727;05.08.2010 17:57:00;71.88
130043;05.08.2010 23:13:00;71.93
130054;05.08.2010 23:24:00;71.93
130081;06.08.2010 10:01:00;71.95
130133;06.08.2010 10:53:00;71.94
130147;06.08.2010 11:07:00;71.98
130148;06.08.2010 11:08:00;71.98
130151;06.08.2010 11:11:00;72.02
130171;06.08.2010 11:31:00;72.01
130188;06.08.2010 11:48:00;72.03
130196;06.08.2010 11:56:00;72.03
130231;06.08.2010 12:31:00;72.05
130426;06.08.2010 15:46:00;72.05
130431;06.08.2010 15:51:00;72.06
130480;06.08.2010 16:40:00;72.06
130481;06.08.2010 16:41:00;72.08
130483;06.08.2010 16:43:00;72.08
131136;09.08.2010 13:46:00;72.29
131144;09.08.2010 13:54:00;72.3
131147;09.08.2010 13:57:00;72.31
131770;10.08.2010 10:30:00;71.78
131787;10.08.2010 10:47:00;71.78
131801;10.08.2010 11:01:00;71.79
132095;10.08.2010 15:55:00;71.79
132477;10.08.2010 22:17:00;71.83
132486;10.08.2010 22:26:00;71.83
132492;10.08.2010 22:32:00;71.98
132512;10.08.2010 22:52:00;71.98
132513;10.08.2010 22:53:00;71.97
132535;10.08.2010 23:15:00;71.97
132548;10.08.2010 23:28:00;72.0
132554;10.08.2010 23:34:00;72.0
132555;10.08.2010 23:35:00;72.01
132565;10.08.2010 23:45:00;72.01
132566;10.08.2010 23:46:00;72.01
132569;10.08.2010 23:49:00;72.01
132570;10.08.2010 23:50:00;72.41
132571;11.08.2010 10:01:00;72.41
132649;11.08.2010 11:19:00;72.86
132665;11.08.2010 11:35:00;72.96
132787;11.08.2010 13:37:00;73.04
132934;11.08.2010 16:04:00;73.07
132943;11.08.2010 16:13:00;73.06
132944;11.08.2010 16:14:00;73.04
132945;11.08.2010 16:15:00;73.04
132961;11.08.2010 16:31:00;73.07
132970;11.08.2010 16:40:00;73.11
133401;12.08.2010 10:01:00;72.45
133575;12.08.2010 12:55:00;72.83
133576;12.08.2010 12:56:00;72.87
133581;12.08.2010 13:01:00;72.89
133582;12.08.2010 13:02:00;72.87
