average;date;moneyPercent
32793;21.02.2013 20:53:00;-0.16
32796;21.02.2013 20:56:00;-0.19
32798;21.02.2013 20:58:00;-0.21
32867;21.02.2013 22:07:00;-0.19
32904;21.02.2013 22:44:00;-0.2
32950;21.02.2013 23:30:00;-0.18
32958;21.02.2013 23:38:00;-0.18
32969;21.02.2013 23:49:00;-0.16
32971;22.02.2013 10:01:00;-0.17
32973;22.02.2013 10:03:00;-0.06
32974;22.02.2013 10:04:00;0.0
32976;22.02.2013 10:06:00;-0.02
32977;22.02.2013 10:07:00;0.03
32983;22.02.2013 10:13:00;0.08
32988;22.02.2013 10:18:00;0.14
32995;22.02.2013 10:25:00;0.2
33003;22.02.2013 10:33:00;0.25
33052;22.02.2013 11:22:00;0.27
33093;22.02.2013 12:03:00;0.29
33114;22.02.2013 12:24:00;0.3
33167;22.02.2013 13:17:00;0.32
33201;22.02.2013 13:51:00;0.32
33207;22.02.2013 13:57:00;0.33
33253;22.02.2013 14:43:00;0.33
33280;22.02.2013 15:10:00;0.32
33300;22.02.2013 15:30:00;0.32
33334;22.02.2013 16:04:00;0.32
33339;22.02.2013 16:09:00;0.33
33371;22.02.2013 16:41:00;0.33
33380;22.02.2013 16:50:00;0.34
33408;22.02.2013 17:18:00;0.34
33415;22.02.2013 17:25:00;0.34
33455;22.02.2013 18:05:00;0.34
33458;22.02.2013 18:08:00;0.33
33470;22.02.2013 18:20:00;0.34
33492;22.02.2013 18:42:00;0.33
33511;22.02.2013 19:01:00;0.33
33515;22.02.2013 19:05:00;0.3
33517;22.02.2013 19:07:00;0.3
33538;22.02.2013 19:28:00;0.28
33546;22.02.2013 19:36:00;0.27
33551;22.02.2013 19:41:00;0.25
33559;22.02.2013 19:49:00;0.23
33598;22.02.2013 20:28:00;0.24
33639;22.02.2013 21:09:00;0.25
33666;22.02.2013 21:36:00;0.25
33688;22.02.2013 21:58:00;0.25
33691;22.02.2013 22:01:00;0.25
33694;22.02.2013 22:04:00;0.25
33705;22.02.2013 22:15:00;0.25
33722;22.02.2013 22:32:00;0.25
33746;22.02.2013 22:56:00;0.25
33754;22.02.2013 23:04:00;0.26
33775;22.02.2013 23:25:00;0.26
33786;22.02.2013 23:36:00;0.27
33801;25.02.2013 10:01:00;0.25
33804;25.02.2013 10:04:00;0.24
33805;25.02.2013 10:05:00;0.22
33811;25.02.2013 10:11:00;0.2
33820;25.02.2013 10:20:00;0.18
33836;25.02.2013 10:36:00;0.16
33838;25.02.2013 10:38:00;0.13
33884;25.02.2013 11:24:00;0.13
33925;25.02.2013 12:05:00;0.14
33942;25.02.2013 12:22:00;0.13
33974;25.02.2013 12:54:00;0.15
33988;25.02.2013 13:08:00;0.15
33995;25.02.2013 13:15:00;0.14
33996;25.02.2013 13:16:00;0.14
33997;25.02.2013 13:17:00;0.16
34000;25.02.2013 13:20:00;0.15
34001;25.02.2013 13:21:00;0.15
34006;25.02.2013 13:26:00;0.15
34009;25.02.2013 13:29:00;0.14
34020;25.02.2013 13:40:00;0.14
34022;25.02.2013 13:42:00;0.14
34037;25.02.2013 13:57:00;0.14
34040;25.02.2013 14:00:00;0.16
34052;25.02.2013 14:12:00;0.16
34053;25.02.2013 14:13:00;0.16
34055;25.02.2013 14:15:00;0.16
34057;25.02.2013 14:17:00;0.15
34070;25.02.2013 14:30:00;0.15
34089;25.02.2013 14:49:00;0.14
34094;25.02.2013 14:54:00;0.13
34241;25.02.2013 17:21:00;0.15
34249;25.02.2013 17:29:00;0.17
34263;25.02.2013 17:43:00;0.18
34320;25.02.2013 18:40:00;0.19
34343;25.02.2013 19:03:00;0.19
34353;25.02.2013 19:13:00;0.23
34354;25.02.2013 19:14:00;0.28
34362;25.02.2013 19:22:00;0.29
34371;25.02.2013 19:31:00;0.3
34381;25.02.2013 19:41:00;0.3
34396;25.02.2013 19:56:00;0.29
34405;25.02.2013 20:05:00;0.28
34411;25.02.2013 20:11:00;0.27
34420;25.02.2013 20:20:00;0.26
34442;25.02.2013 20:42:00;0.29
34447;25.02.2013 20:47:00;0.29
34453;25.02.2013 20:53:00;0.29
34457;25.02.2013 20:57:00;0.28
34510;25.02.2013 21:50:00;0.31
34514;25.02.2013 21:54:00;0.31
34533;25.02.2013 22:13:00;0.34
34556;25.02.2013 22:36:00;0.33
34563;25.02.2013 22:43:00;0.32
34751;26.02.2013 12:01:00;0.35
34764;26.02.2013 12:14:00;0.38
34775;26.02.2013 12:25:00;0.4
34814;26.02.2013 13:04:00;0.47
34820;26.02.2013 13:10:00;0.47
34847;26.02.2013 13:37:00;0.53
34853;26.02.2013 13:43:00;0.53
34860;26.02.2013 13:50:00;0.58
34861;26.02.2013 13:51:00;0.63
34867;26.02.2013 13:57:00;0.68
34881;26.02.2013 14:11:00;0.74
34913;26.02.2013 14:43:00;0.78
34930;26.02.2013 15:00:00;0.79
34938;26.02.2013 15:08:00;0.78
34943;26.02.2013 15:13:00;0.78
34944;26.02.2013 15:14:00;0.78
34947;26.02.2013 15:17:00;0.78
34953;26.02.2013 15:23:00;0.83
34965;26.02.2013 15:35:00;0.83
34986;26.02.2013 15:56:00;0.84
35021;26.02.2013 16:31:00;0.88
35028;26.02.2013 16:38:00;0.89
35033;26.02.2013 16:43:00;0.88
35047;26.02.2013 16:57:00;0.88
35066;26.02.2013 17:16:00;0.92
35068;26.02.2013 17:18:00;0.92
35070;26.02.2013 17:20:00;0.92
35095;26.02.2013 17:45:00;0.91
35103;26.02.2013 17:53:00;0.91
35105;26.02.2013 17:55:00;0.91
35106;26.02.2013 17:56:00;0.91
35107;26.02.2013 17:57:00;0.91
35108;26.02.2013 17:58:00;0.91
35110;26.02.2013 18:00:00;0.91
35111;26.02.2013 18:01:00;0.93
35115;26.02.2013 18:05:00;0.92
35117;26.02.2013 18:07:00;0.91
35120;26.02.2013 18:10:00;0.9
35129;26.02.2013 18:19:00;0.94
35180;26.02.2013 19:10:00;0.94
35181;26.02.2013 19:11:00;0.97
35185;26.02.2013 19:15:00;0.97
35193;26.02.2013 19:23:00;0.97
35200;26.02.2013 19:30:00;0.94
35201;26.02.2013 19:31:00;0.92
35204;26.02.2013 19:34:00;0.9
35228;26.02.2013 19:58:00;0.89
35247;26.02.2013 20:17:00;0.87
35253;26.02.2013 20:23:00;0.85
35275;26.02.2013 20:45:00;0.82
35281;26.02.2013 20:51:00;0.84
35327;26.02.2013 21:37:00;0.85
35334;26.02.2013 21:44:00;0.85
35349;26.02.2013 21:59:00;0.85
35382;26.02.2013 22:32:00;0.85
35419;26.02.2013 23:09:00;0.86
35422;26.02.2013 23:12:00;0.87
35448;26.02.2013 23:38:00;0.86
35465;27.02.2013 10:05:00;0.87
35467;27.02.2013 10:07:00;0.86
35492;27.02.2013 10:32:00;0.85
35494;27.02.2013 10:34:00;0.84
35504;27.02.2013 10:44:00;0.84
35505;27.02.2013 10:45:00;0.84
35528;27.02.2013 11:08:00;0.83
35529;27.02.2013 11:09:00;0.83
35531;27.02.2013 11:11:00;0.83
35534;27.02.2013 11:14:00;0.81
35535;27.02.2013 11:15:00;0.8
35540;27.02.2013 11:20:00;0.78
35617;27.02.2013 12:37:00;0.79
35650;27.02.2013 13:10:00;0.79
35677;27.02.2013 13:37:00;0.79
35697;27.02.2013 13:57:00;0.81
35704;27.02.2013 14:04:00;0.8
35710;27.02.2013 14:10:00;0.79
35723;27.02.2013 14:23:00;0.79
35781;27.02.2013 15:21:00;0.79
35790;27.02.2013 15:30:00;0.79
35792;27.02.2013 15:32:00;0.79
35795;27.02.2013 15:35:00;0.79
35815;27.02.2013 15:55:00;0.8
35824;27.02.2013 16:04:00;0.8
35827;27.02.2013 16:07:00;0.81
35829;27.02.2013 16:09:00;0.81
35832;27.02.2013 16:12:00;0.81
35840;27.02.2013 16:20:00;0.81
35842;27.02.2013 16:22:00;0.81
35848;27.02.2013 16:28:00;0.81
35850;27.02.2013 16:30:00;0.82
35861;27.02.2013 16:41:00;0.83
35900;27.02.2013 17:20:00;0.83
35902;27.02.2013 17:22:00;0.83
35904;27.02.2013 17:24:00;0.84
35910;27.02.2013 17:30:00;0.84
35920;27.02.2013 17:40:00;0.84
35939;27.02.2013 17:59:00;0.83
35955;27.02.2013 18:15:00;0.83
35959;27.02.2013 18:19:00;0.81
35961;27.02.2013 18:21:00;0.8
35964;27.02.2013 18:24:00;0.8
35968;27.02.2013 18:28:00;0.8
35983;27.02.2013 18:43:00;0.81
36015;27.02.2013 19:15:00;0.81
36021;27.02.2013 19:21:00;0.81
36023;27.02.2013 19:23:00;0.8
36025;27.02.2013 19:25:00;0.79
36027;27.02.2013 19:27:00;0.79
36033;27.02.2013 19:33:00;0.78
36041;27.02.2013 19:41:00;0.77
36067;27.02.2013 20:07:00;0.77
36075;27.02.2013 20:15:00;0.77
36083;27.02.2013 20:23:00;0.75
36104;27.02.2013 20:44:00;0.75
36105;27.02.2013 20:45:00;0.75
36106;27.02.2013 20:46:00;0.76
36119;27.02.2013 20:59:00;0.75
36130;27.02.2013 21:10:00;0.74
36132;27.02.2013 21:12:00;0.72
36148;27.02.2013 21:28:00;0.7
36167;27.02.2013 21:47:00;0.71
36168;27.02.2013 21:48:00;0.71
36187;27.02.2013 22:07:00;0.71
36200;27.02.2013 22:20:00;0.71
36230;27.02.2013 22:50:00;0.71
36251;27.02.2013 23:11:00;0.71
36252;27.02.2013 23:12:00;0.71
36265;27.02.2013 23:25:00;0.7
36271;27.02.2013 23:31:00;0.71
36291;28.02.2013 10:01:00;0.69
36347;28.02.2013 10:57:00;0.69
36363;28.02.2013 11:13:00;0.7
36365;28.02.2013 11:15:00;0.69
36373;28.02.2013 11:23:00;0.69
36382;28.02.2013 11:32:00;0.68
36391;28.02.2013 11:41:00;0.69
36398;28.02.2013 11:48:00;0.68
36406;28.02.2013 11:56:00;0.68
36415;28.02.2013 12:05:00;0.69
36419;28.02.2013 12:09:00;0.69
36421;28.02.2013 12:11:00;0.69
36423;28.02.2013 12:13:00;0.69
36434;28.02.2013 12:24:00;0.69
36437;28.02.2013 12:27:00;0.68
36448;28.02.2013 12:38:00;0.68
36450;28.02.2013 12:40:00;0.68
36453;28.02.2013 12:43:00;0.68
36466;28.02.2013 12:56:00;0.68
36467;28.02.2013 12:57:00;0.68
36468;28.02.2013 12:58:00;0.69
36470;28.02.2013 13:00:00;0.69
36475;28.02.2013 13:05:00;0.68
36485;28.02.2013 13:15:00;0.68
36515;28.02.2013 13:45:00;0.68
36525;28.02.2013 13:55:00;0.68
36563;28.02.2013 14:33:00;0.68
36567;28.02.2013 14:37:00;0.68
36568;28.02.2013 14:38:00;0.68
36569;28.02.2013 14:39:00;0.68
36575;28.02.2013 14:45:00;0.68
36576;28.02.2013 14:46:00;0.68
36586;28.02.2013 14:56:00;0.69
36594;28.02.2013 15:04:00;0.69
36631;28.02.2013 15:41:00;0.7
36634;28.02.2013 15:44:00;0.69
36641;28.02.2013 15:51:00;0.69
36652;28.02.2013 16:02:00;0.69
36666;28.02.2013 16:16:00;0.7
36672;28.02.2013 16:22:00;0.69
36683;28.02.2013 16:33:00;0.69
36687;28.02.2013 16:37:00;0.68
36691;28.02.2013 16:41:00;0.68
36703;28.02.2013 16:53:00;0.68
36708;28.02.2013 16:58:00;0.68
36710;28.02.2013 17:00:00;0.68
36713;28.02.2013 17:03:00;0.68
36751;28.02.2013 17:41:00;0.68
36760;28.02.2013 17:50:00;0.68
36766;28.02.2013 17:56:00;0.68
36776;28.02.2013 18:06:00;0.68
36789;28.02.2013 18:19:00;0.68
36792;28.02.2013 18:22:00;0.67
36795;28.02.2013 18:25:00;0.67
36800;28.02.2013 18:30:00;0.66
36801;28.02.2013 18:31:00;0.64
36810;28.02.2013 18:40:00;0.64
36814;28.02.2013 18:44:00;0.63
36833;28.02.2013 19:03:00;0.63
36834;28.02.2013 19:04:00;0.62
36835;28.02.2013 19:05:00;0.61
36903;28.02.2013 20:13:00;0.62
36940;28.02.2013 20:50:00;0.63
36963;28.02.2013 21:13:00;0.63
36968;28.02.2013 21:18:00;0.62
36970;28.02.2013 21:20:00;0.62
36999;28.02.2013 21:49:00;0.63
37004;28.02.2013 21:54:00;0.63
37031;28.02.2013 22:21:00;0.63
37040;28.02.2013 22:30:00;0.63
37082;28.02.2013 23:12:00;0.63
37087;28.02.2013 23:17:00;0.64
37090;28.02.2013 23:20:00;0.64
37105;28.02.2013 23:35:00;0.64
37107;28.02.2013 23:37:00;0.63
37109;28.02.2013 23:39:00;0.63
37152;01.03.2013 10:32:00;0.62
37164;01.03.2013 10:44:00;0.61
37226;01.03.2013 11:46:00;0.62
37242;01.03.2013 12:02:00;0.63
37256;01.03.2013 12:16:00;0.62
37258;01.03.2013 12:18:00;0.63
37259;01.03.2013 12:19:00;0.63
37260;01.03.2013 12:20:00;0.62
37269;01.03.2013 12:29:00;0.62
37275;01.03.2013 12:35:00;0.61
37277;01.03.2013 12:37:00;0.62
37279;01.03.2013 12:39:00;0.62
37283;01.03.2013 12:43:00;0.62
37284;01.03.2013 12:44:00;0.62
37288;01.03.2013 12:48:00;0.61
37301;01.03.2013 13:01:00;0.61
37310;01.03.2013 13:10:00;0.61
37331;01.03.2013 13:31:00;0.6
37333;01.03.2013 13:33:00;0.59
37404;01.03.2013 14:44:00;0.6
37452;01.03.2013 15:32:00;0.6
37465;01.03.2013 15:45:00;0.6
37487;01.03.2013 16:07:00;0.59
37574;01.03.2013 17:34:00;0.6
37585;01.03.2013 17:45:00;0.6
37587;01.03.2013 17:47:00;0.61
37591;01.03.2013 17:51:00;0.62
37607;01.03.2013 18:07:00;0.62
37608;01.03.2013 18:08:00;0.61
37613;01.03.2013 18:13:00;0.61
37614;01.03.2013 18:14:00;0.61
37618;01.03.2013 18:18:00;0.6
37622;01.03.2013 18:22:00;0.61
37630;01.03.2013 18:30:00;0.6
37635;01.03.2013 18:35:00;0.6
37640;01.03.2013 18:40:00;0.59
37661;01.03.2013 19:01:00;0.59
37668;01.03.2013 19:08:00;0.58
37679;01.03.2013 19:19:00;0.57
37687;01.03.2013 19:27:00;0.57
37692;01.03.2013 19:32:00;0.57
37697;01.03.2013 19:37:00;0.58
37698;01.03.2013 19:38:00;0.6
37700;01.03.2013 19:40:00;0.6
37702;01.03.2013 19:42:00;0.6
37705;01.03.2013 19:45:00;0.6
37708;01.03.2013 19:48:00;0.6
37710;01.03.2013 19:50:00;0.6
37716;01.03.2013 19:56:00;0.62
37749;01.03.2013 20:29:00;0.64
37769;01.03.2013 20:49:00;0.64
37777;01.03.2013 20:57:00;0.64
37782;01.03.2013 21:02:00;0.64
37788;01.03.2013 21:08:00;0.67
37790;01.03.2013 21:10:00;0.67
37792;01.03.2013 21:12:00;0.7
37798;01.03.2013 21:18:00;0.73
37808;01.03.2013 21:28:00;0.75
37829;01.03.2013 21:49:00;0.78
37839;01.03.2013 21:59:00;0.8
37841;01.03.2013 22:01:00;0.83
37847;01.03.2013 22:07:00;0.85
37870;01.03.2013 22:30:00;0.85
37890;01.03.2013 22:50:00;0.86
37909;01.03.2013 23:09:00;0.86
37935;01.03.2013 23:35:00;0.87
37941;01.03.2013 23:41:00;0.87
37951;04.03.2013 10:01:00;0.86
37953;04.03.2013 10:03:00;0.86
37960;04.03.2013 10:10:00;0.85
37964;04.03.2013 10:14:00;0.84
37977;04.03.2013 10:27:00;0.83
37985;04.03.2013 10:35:00;0.77
37986;04.03.2013 10:36:00;0.73
37990;04.03.2013 10:40:00;0.71
37991;04.03.2013 10:41:00;0.67
38055;04.03.2013 11:45:00;0.69
38083;04.03.2013 12:13:00;0.7
38116;04.03.2013 12:46:00;0.72
38149;04.03.2013 13:19:00;0.74
38162;04.03.2013 13:32:00;0.74
38169;04.03.2013 13:39:00;0.73
38196;04.03.2013 14:06:00;0.74
38217;04.03.2013 14:27:00;0.74
38233;04.03.2013 14:43:00;0.74
38235;04.03.2013 14:45:00;0.75
38242;04.03.2013 14:52:00;0.74
38256;04.03.2013 15:06:00;0.74
38274;04.03.2013 15:24:00;0.74
38276;04.03.2013 15:26:00;0.75
38280;04.03.2013 15:30:00;0.75
38288;04.03.2013 15:38:00;0.74
38290;04.03.2013 15:40:00;0.74
38302;04.03.2013 15:52:00;0.74
38317;04.03.2013 16:07:00;0.74
38343;04.03.2013 16:33:00;0.73
38344;04.03.2013 16:34:00;0.73
38349;04.03.2013 16:39:00;0.73
38351;04.03.2013 16:41:00;0.73
38352;04.03.2013 16:42:00;0.72
38363;04.03.2013 16:53:00;0.71
38367;04.03.2013 16:57:00;0.7
38383;04.03.2013 17:13:00;0.69
38384;04.03.2013 17:14:00;0.68
38391;04.03.2013 17:21:00;0.67
38394;04.03.2013 17:24:00;0.66
38432;04.03.2013 18:02:00;0.66
38452;04.03.2013 18:22:00;0.66
38466;04.03.2013 18:36:00;0.66
38467;04.03.2013 18:37:00;0.66
38491;04.03.2013 19:01:00;0.65
38492;04.03.2013 19:02:00;0.64
38504;04.03.2013 19:14:00;0.64
38544;04.03.2013 19:54:00;0.64
38557;04.03.2013 20:07:00;0.64
38558;04.03.2013 20:08:00;0.63
38568;04.03.2013 20:18:00;0.63
38587;04.03.2013 20:37:00;0.63
38593;04.03.2013 20:43:00;0.62
38598;04.03.2013 20:48:00;0.61
38604;04.03.2013 20:54:00;0.61
38614;04.03.2013 21:04:00;0.61
38639;04.03.2013 21:29:00;0.61
38642;04.03.2013 21:32:00;0.6
38643;04.03.2013 21:33:00;0.6
38650;04.03.2013 21:40:00;0.6
38664;04.03.2013 21:54:00;0.59
38668;04.03.2013 21:58:00;0.6
38694;04.03.2013 22:24:00;0.6
38699;04.03.2013 22:29:00;0.59
38701;04.03.2013 22:31:00;0.59
38712;04.03.2013 22:42:00;0.59
38722;04.03.2013 22:52:00;0.58
38744;04.03.2013 23:14:00;0.58
38748;04.03.2013 23:18:00;0.59
38754;04.03.2013 23:24:00;0.59
38756;04.03.2013 23:26:00;0.58
38761;04.03.2013 23:31:00;0.57
38766;04.03.2013 23:36:00;0.57
38768;04.03.2013 23:38:00;0.55
38844;05.03.2013 11:04:00;0.57
38883;05.03.2013 11:43:00;0.59
38892;05.03.2013 11:52:00;0.58
38978;05.03.2013 13:18:00;0.58
38988;05.03.2013 13:28:00;0.61
38995;05.03.2013 13:35:00;0.61
39001;05.03.2013 13:41:00;0.64
39015;05.03.2013 13:55:00;0.64
39024;05.03.2013 14:04:00;0.64
39033;05.03.2013 14:13:00;0.66
39062;05.03.2013 14:42:00;0.68
39082;05.03.2013 15:02:00;0.69
39094;05.03.2013 15:14:00;0.69
39117;05.03.2013 15:37:00;0.7
39131;05.03.2013 15:51:00;0.72
39152;05.03.2013 16:12:00;0.72
39157;05.03.2013 16:17:00;0.73
39161;05.03.2013 16:21:00;0.74
39169;05.03.2013 16:29:00;0.75
39171;05.03.2013 16:31:00;0.76
39175;05.03.2013 16:35:00;0.77
39204;05.03.2013 17:04:00;0.77
39206;05.03.2013 17:06:00;0.78
39235;05.03.2013 17:35:00;0.79
39236;05.03.2013 17:36:00;0.78
39245;05.03.2013 17:45:00;0.77
39251;05.03.2013 17:51:00;0.78
39254;05.03.2013 17:54:00;0.77
39259;05.03.2013 17:59:00;0.76
39268;05.03.2013 18:08:00;0.76
39275;05.03.2013 18:15:00;0.76
39282;05.03.2013 18:22:00;0.76
39321;05.03.2013 19:01:00;0.76
39330;05.03.2013 19:10:00;0.76
39332;05.03.2013 19:12:00;0.76
39351;05.03.2013 19:31:00;0.76
39356;05.03.2013 19:36:00;0.76
39361;05.03.2013 19:41:00;0.76
39364;05.03.2013 19:44:00;0.74
39393;05.03.2013 20:13:00;0.73
39417;05.03.2013 20:37:00;0.74
39420;05.03.2013 20:40:00;0.74
39423;05.03.2013 20:43:00;0.74
39424;05.03.2013 20:44:00;0.74
39430;05.03.2013 20:50:00;0.74
39431;05.03.2013 20:51:00;0.74
39433;05.03.2013 20:53:00;0.74
39439;05.03.2013 20:59:00;0.74
39441;05.03.2013 21:01:00;0.74
39444;05.03.2013 21:04:00;0.73
39465;05.03.2013 21:25:00;0.72
39469;05.03.2013 21:29:00;0.73
39479;05.03.2013 21:39:00;0.73
39488;05.03.2013 21:48:00;0.75
39490;05.03.2013 21:50:00;0.75
39493;05.03.2013 21:53:00;0.75
39511;05.03.2013 22:11:00;0.75
39512;05.03.2013 22:12:00;0.75
39514;05.03.2013 22:14:00;0.74
39517;05.03.2013 22:17:00;0.73
39522;05.03.2013 22:22:00;0.73
39525;05.03.2013 22:25:00;0.73
39526;05.03.2013 22:26:00;0.73
39534;05.03.2013 22:34:00;0.71
39551;05.03.2013 22:51:00;0.7
39582;05.03.2013 23:22:00;0.67
39643;06.03.2013 10:33:00;0.68
39671;06.03.2013 11:01:00;0.69
39672;06.03.2013 11:02:00;0.69
39681;06.03.2013 11:11:00;0.69
39687;06.03.2013 11:17:00;0.7
39715;06.03.2013 11:45:00;0.7
39718;06.03.2013 11:48:00;0.72
39740;06.03.2013 12:10:00;0.73
39766;06.03.2013 12:36:00;0.73
39781;06.03.2013 12:51:00;0.73
39795;06.03.2013 13:05:00;0.73
39797;06.03.2013 13:07:00;0.73
39809;06.03.2013 13:19:00;0.72
39819;06.03.2013 13:29:00;0.73
39823;06.03.2013 13:33:00;0.72
39830;06.03.2013 13:40:00;0.75
39838;06.03.2013 13:48:00;0.74
39849;06.03.2013 13:59:00;0.74
39865;06.03.2013 14:15:00;0.73
39871;06.03.2013 14:21:00;0.72
39891;06.03.2013 14:41:00;0.71
39912;06.03.2013 15:02:00;0.71
39940;06.03.2013 15:30:00;0.72
39960;06.03.2013 15:50:00;0.73
39968;06.03.2013 15:58:00;0.74
39991;06.03.2013 16:21:00;0.74
39998;06.03.2013 16:28:00;0.74
40036;06.03.2013 17:06:00;0.74
40037;06.03.2013 17:07:00;0.75
40068;06.03.2013 17:38:00;0.75
40073;06.03.2013 17:43:00;0.74
40084;06.03.2013 17:54:00;0.73
40112;06.03.2013 18:22:00;0.73
40227;06.03.2013 20:17:00;0.74
40240;06.03.2013 20:30:00;0.74
40249;06.03.2013 20:39:00;0.73
40270;06.03.2013 21:00:00;0.73
40287;06.03.2013 21:17:00;0.75
40309;06.03.2013 21:39:00;0.76
40316;06.03.2013 21:46:00;0.76
40349;06.03.2013 22:19:00;0.77
40386;06.03.2013 22:56:00;0.78
40408;06.03.2013 23:18:00;0.78
40432;06.03.2013 23:42:00;0.8
40442;07.03.2013 10:02:00;0.8
40456;07.03.2013 10:16:00;0.8
40463;07.03.2013 10:23:00;0.8
40468;07.03.2013 10:28:00;0.82
40481;07.03.2013 10:41:00;0.82
40487;07.03.2013 10:47:00;0.81
40498;07.03.2013 10:58:00;0.81
40504;07.03.2013 11:04:00;0.81
40518;07.03.2013 11:18:00;0.81
40529;07.03.2013 11:29:00;0.8
40540;07.03.2013 11:40:00;0.79
40541;07.03.2013 11:41:00;0.78
40560;07.03.2013 12:00:00;0.78
40562;07.03.2013 12:02:00;0.78
40563;07.03.2013 12:03:00;0.77
40564;07.03.2013 12:04:00;0.77
40566;07.03.2013 12:06:00;0.77
40567;07.03.2013 12:07:00;0.78
40568;07.03.2013 12:08:00;0.76
40570;07.03.2013 12:10:00;0.77
40571;07.03.2013 12:11:00;0.78
40572;07.03.2013 12:12:00;0.79
40584;07.03.2013 12:24:00;0.79
40606;07.03.2013 12:46:00;0.8
40618;07.03.2013 12:58:00;0.8
40644;07.03.2013 13:24:00;0.81
40671;07.03.2013 13:51:00;0.8
40715;07.03.2013 14:35:00;0.81
40722;07.03.2013 14:42:00;0.8
40741;07.03.2013 15:01:00;0.79
40748;07.03.2013 15:08:00;0.78
40750;07.03.2013 15:10:00;0.78
40756;07.03.2013 15:16:00;0.78
40766;07.03.2013 15:26:00;0.77
40789;07.03.2013 15:49:00;0.77
40806;07.03.2013 16:06:00;0.77
40812;07.03.2013 16:12:00;0.77
40830;07.03.2013 16:30:00;0.77
40836;07.03.2013 16:36:00;0.77
40839;07.03.2013 16:39:00;0.77
40856;07.03.2013 16:56:00;0.77
40866;07.03.2013 17:06:00;0.77
40870;07.03.2013 17:10:00;0.76
40886;07.03.2013 17:26:00;0.75
40893;07.03.2013 17:33:00;0.75
40894;07.03.2013 17:34:00;0.74
40895;07.03.2013 17:35:00;0.74
40897;07.03.2013 17:37:00;0.73
40899;07.03.2013 17:39:00;0.72
40900;07.03.2013 17:40:00;0.71
40902;07.03.2013 17:42:00;0.67
40906;07.03.2013 17:46:00;0.65
40908;07.03.2013 17:48:00;0.64
41003;07.03.2013 19:23:00;0.65
41038;07.03.2013 19:58:00;0.66
41072;07.03.2013 20:32:00;0.67
41087;07.03.2013 20:47:00;0.67
41108;07.03.2013 21:08:00;0.67
41126;07.03.2013 21:26:00;0.67
41145;07.03.2013 21:45:00;0.67
41160;07.03.2013 22:00:00;0.66
41168;07.03.2013 22:08:00;0.66
41180;07.03.2013 22:20:00;0.67
41183;07.03.2013 22:23:00;0.67
41213;07.03.2013 22:53:00;0.67
41217;07.03.2013 22:57:00;0.67
41218;07.03.2013 22:58:00;0.67
41223;07.03.2013 23:03:00;0.67
41252;07.03.2013 23:32:00;0.67
41258;07.03.2013 23:38:00;0.67
41270;07.03.2013 23:50:00;0.78
42101;11.03.2013 10:01:00;-0.55
42216;11.03.2013 11:56:00;-0.56
42273;11.03.2013 12:53:00;-0.56
42286;11.03.2013 13:06:00;-0.57
42333;11.03.2013 13:53:00;-0.58
42346;11.03.2013 14:06:00;-0.58
42382;11.03.2013 14:42:00;-0.59
42400;11.03.2013 15:00:00;-0.59
42408;11.03.2013 15:08:00;-0.59
42438;11.03.2013 15:38:00;-0.48
42486;11.03.2013 16:26:00;-0.37
42492;11.03.2013 16:32:00;-0.37
42497;11.03.2013 16:37:00;-0.38
42542;11.03.2013 17:22:00;-0.27
42551;11.03.2013 17:31:00;-0.27
42563;11.03.2013 17:43:00;-0.27
42594;11.03.2013 18:14:00;-0.27
42615;11.03.2013 18:35:00;-0.28
42644;11.03.2013 19:04:00;-0.28
42648;11.03.2013 19:08:00;-0.29
42652;11.03.2013 19:12:00;-0.29
42667;11.03.2013 19:27:00;-0.29
42704;11.03.2013 20:04:00;-0.3
42753;11.03.2013 20:53:00;-0.31
42791;11.03.2013 21:31:00;-0.33
42847;11.03.2013 22:27:00;-0.34
42910;11.03.2013 23:30:00;-0.33
42913;11.03.2013 23:33:00;-0.33
42916;11.03.2013 23:36:00;-0.33
42922;11.03.2013 23:42:00;-0.34
42923;11.03.2013 23:43:00;-0.34
42929;11.03.2013 23:49:00;-0.33
42930;11.03.2013 23:50:00;-0.33
42931;12.03.2013 10:01:00;-0.33
42934;12.03.2013 10:04:00;-0.33
42938;12.03.2013 10:08:00;-0.34
42940;12.03.2013 10:10:00;-0.33
42948;12.03.2013 10:18:00;-0.33
42971;12.03.2013 10:41:00;-0.32
42989;12.03.2013 10:59:00;-0.33
43014;12.03.2013 11:24:00;-0.33
43049;12.03.2013 11:59:00;-0.33
43050;12.03.2013 12:00:00;-0.33
43051;12.03.2013 12:01:00;-0.33
43052;12.03.2013 12:02:00;-0.33
43068;12.03.2013 12:18:00;-0.32
43072;12.03.2013 12:22:00;-0.32
43073;12.03.2013 12:23:00;-0.32
43076;12.03.2013 12:26:00;-0.33
43088;12.03.2013 12:38:00;-0.33
43103;12.03.2013 12:53:00;-0.33
43127;12.03.2013 13:17:00;-0.33
43132;12.03.2013 13:22:00;-0.33
43155;12.03.2013 13:45:00;-0.33
43181;12.03.2013 14:11:00;-0.33
43182;12.03.2013 14:12:00;-0.33
43190;12.03.2013 14:20:00;-0.33
43192;12.03.2013 14:22:00;-0.34
43200;12.03.2013 14:30:00;-0.34
43239;12.03.2013 15:09:00;-0.34
43265;12.03.2013 15:35:00;-0.34
